osm_id,osm_type,name,highway,place,mean_dynamic_risk,max_dynamic_risk,high_or_worse_fraction,risk_category,priority
1087191748,way,,unclassified,,0.023493220447562635,0.03485221043229103,0.0,LOW,LOW
1087191749,way,,unclassified,,0.026194441568804905,0.06938187777996063,0.0,LOW,LOW
1087191750,way,,unclassified,,0.017732937558321282,0.03336193412542343,0.0,LOW,LOW
1087507574,way,,unclassified,,0.038983923250011036,0.20555400848388672,0.0,MODERATE,LOW
1087507575,way,,unclassified,,0.007395805179839954,0.01263015903532505,0.0,LOW,LOW
1087553231,way,,unclassified,,0.019843429035972804,0.03076947294175625,0.0,LOW,LOW
1087619207,way,,unclassified,,0.011222126328253321,0.03145238384604454,0.0,LOW,LOW
1087804641,way,,unclassified,,0.022388899698853493,0.038236021995544434,0.0,LOW,LOW
1087804643,way,,unclassified,,0.019834722112864255,0.032166846096515656,0.0,LOW,LOW
1087843416,way,,unclassified,,0.0056835206508237335,0.012555714696645737,0.0,LOW,LOW
1087860542,way,,unclassified,,0.007118362467736006,0.03379184007644653,0.0,LOW,LOW
1087950037,way,,unclassified,,0.017246068056140627,0.04771242290735245,0.0,LOW,LOW
1087950038,way,,unclassified,,0.007641486241482198,0.021995756775140762,0.0,LOW,LOW
1088304193,way,,unclassified,,0.10462473046832851,0.28278088569641113,0.0,MODERATE,LOW
1088325467,way,,unclassified,,0.02714114330176796,0.049143534153699875,0.0,LOW,LOW
1088325471,way,,unclassified,,0.1751627302063363,0.3200668394565582,0.0,MODERATE,LOW
1088639579,way,,unclassified,,0.0038407787797041237,0.007016081362962723,0.0,LOW,LOW
1088641312,way,,unclassified,,0.002868373063392937,0.0044842856004834175,0.0,LOW,LOW
1088641317,way,,unclassified,,0.002523690545266228,0.0037625001277774572,0.0,LOW,LOW
1088702239,way,Kurigram Kochakata Road,unclassified,,,,0.0,NO DATA,NO DATA
1088702240,way,Kurigram Kochakata Road,unclassified,,,,0.0,NO DATA,NO DATA
1088702241,way,,unclassified,,,,0.0,NO DATA,NO DATA
1088715033,way,,unclassified,,0.0002749999985098839,0.0019249999895691872,0.0,LOW,LOW
1088715034,way,,unclassified,,0.0031393630696194513,0.02197554148733616,0.0,LOW,LOW
1088895803,way,,unclassified,,0.03186549778495516,0.05807925760746002,0.0,LOW,LOW
1088895804,way,,unclassified,,0.03613633356456246,0.04473576322197914,0.0,LOW,LOW
1088895805,way,,unclassified,,0.029716393245118006,0.049379851669073105,0.0,LOW,LOW
1088895806,way,,unclassified,,0.00172949828473585,0.004228571429848671,0.0,LOW,LOW
1088895807,way,,unclassified,,0.002457227890512773,0.004250595346093178,0.0,LOW,LOW
1088895808,way,,unclassified,,0.0012396258701171195,0.007620238233357668,0.0,LOW,LOW
1088932213,way,,unclassified,,0.04454619206288563,0.2264656275510788,0.0,MODERATE,LOW
1088932214,way,,unclassified,,0.1439610325864383,0.2355451136827469,0.0,MODERATE,LOW
1089353553,way,,unclassified,,0.01869532306279455,0.0315762497484684,0.0,LOW,LOW
1089353554,way,,unclassified,,0.009470670047448948,0.035436760634183884,0.0,LOW,LOW
1089355692,way,,unclassified,,0.12758375172104156,0.2154201865196228,0.0,MODERATE,LOW
1089426696,way,,trunk,,0.02345545553336186,0.06242742761969566,0.0,LOW,LOW
1089426697,way,,trunk,,0.02432979124465159,0.05143853649497032,0.0,LOW,LOW
1089426698,way,,trunk,,0.021648419655061195,0.0485246479511261,0.0,LOW,LOW
1089426699,way,,trunk,,0.04489226532833917,0.0485246479511261,0.0,LOW,LOW
1089426700,way,,trunk,,0.021760245053363696,0.046135202050209045,0.0,LOW,LOW
1089426701,way,,trunk,,0.009598997022424425,0.04302297905087471,0.0,LOW,LOW
1089426712,way,,trunk,,0.025859660069857324,0.052651867270469666,0.0,LOW,LOW
1089426713,way,,trunk,,0.016794040059072098,0.06358131021261215,0.0,LOW,LOW
1089505513,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1089505514,way,,unclassified,,0.03365874929087503,0.23561124503612518,0.0,MODERATE,LOW
1089507285,way,,unclassified,,0.041262004524469376,0.041262004524469376,0.0,LOW,LOW
1089507286,way,,unclassified,,0.0712747092641491,0.2462291270494461,0.0,MODERATE,LOW
1089576432,way,,unclassified,,0.010778370346607906,0.015451659448444843,0.0,LOW,LOW
1089606462,way,,unclassified,,0.0312120639719069,0.07728400826454163,0.0,LOW,LOW
1089663040,way,,trunk,,0.01198239837374006,0.036197442561388016,0.0,LOW,LOW
1089663041,way,,trunk,,0.01732692215591669,0.03623976185917854,0.0,LOW,LOW
1089738670,way,,unclassified,,0.014251881270735924,0.020424747839570045,0.0,LOW,LOW
1089738671,way,,unclassified,,0.011418996395410172,0.02322077937424183,0.0,LOW,LOW
1089764333,way,,unclassified,,0.011766672001353331,0.02509617619216442,0.0,LOW,LOW
1089764334,way,,unclassified,,0.013133554985480649,0.024010786786675453,0.0,LOW,LOW
1089901928,way,,unclassified,,0.010978462557042283,0.025362050160765648,0.0,LOW,LOW
1089901929,way,,unclassified,,0.015111689788422413,0.031314652413129807,0.0,LOW,LOW
1090259259,way,,unclassified,,0.01478309541874166,0.032624274492263794,0.0,LOW,LOW
1090265359,way,,unclassified,,0.020493504790855304,0.03715631365776062,0.0,LOW,LOW
1090265375,way,,unclassified,,0.014771718265754836,0.026413334533572197,0.0,LOW,LOW
1090380584,way,,unclassified,,0.002446173540582614,0.004120833706110716,0.0,LOW,LOW
1090380586,way,,unclassified,,0.004789966158568859,0.005528571549803019,0.0,LOW,LOW
1090492861,way,,unclassified,,0.007128311553969979,0.03298297896981239,0.0,LOW,LOW
1090494481,way,,unclassified,,0.013575988455808588,0.023937424644827843,0.0,LOW,LOW
1090494482,way,,unclassified,,0.007396421245565372,0.021750202402472496,0.0,LOW,LOW
1090494483,way,,unclassified,,0.008652676720105643,0.019611869007349014,0.0,LOW,LOW
1090495703,way,,unclassified,,0.022243318713403175,0.046839646995067596,0.0,LOW,LOW
1090495704,way,,unclassified,,0.017905432797436203,0.046356312930583954,0.0,LOW,LOW
1090495705,way,,unclassified,,0.016648311633616686,0.050816312432289124,0.0,LOW,LOW
1090527043,way,,unclassified,,0.03646636275308473,0.036784764379262924,0.0,LOW,LOW
1090622919,way,,unclassified,,0.03215939907490143,0.08287955820560455,0.0,LOW,LOW
1090679517,way,,tertiary,,0.34347737048353466,0.49440646171569824,0.0,ELEVATED,MODERATE
1090688110,way,,unclassified,,0.01900297243680273,0.04564186930656433,0.0,LOW,LOW
1090749444,way,,unclassified,,0.013803022813850216,0.030560756102204323,0.0,LOW,LOW
1090749445,way,,unclassified,,0.030560756102204323,0.030560756102204323,0.0,LOW,LOW
1090962319,way,,unclassified,,0.001025000005029142,0.001025000005029142,0.0,LOW,LOW
1091230564,way,,unclassified,,0.04351047147065401,0.13150857388973236,0.0,LOW,LOW
1091246063,way,,unclassified,,0.03923632310969489,0.05314699187874794,0.0,LOW,LOW
1091527866,way,,unclassified,,0.006862219689147813,0.02463696524500847,0.0,LOW,LOW
1091577453,way,,unclassified,,0.015109720107700144,0.03260927274823189,0.0,LOW,LOW
1091577454,way,,unclassified,,0.015224348021937268,0.030294282361865044,0.0,LOW,LOW
1091783474,way,,trunk,,0.024508708738721907,0.10394836962223053,0.0,LOW,LOW
1091783475,way,,trunk,,0.021425144746899605,0.021425144746899605,0.0,LOW,LOW
1092088568,way,,unclassified,,0.01225439099861043,0.019131889566779137,0.0,LOW,LOW
1092088570,way,,unclassified,,0.014174392097629607,0.032088637351989746,0.0,LOW,LOW
1092088693,way,,unclassified,,0.011931664044303554,0.012395382858812809,0.0,LOW,LOW
1092088694,way,,unclassified,,0.012395382858812809,0.012395382858812809,0.0,LOW,LOW
1092088695,way,,unclassified,,0.012969527243902641,0.035960860550403595,0.0,LOW,LOW
1092088706,way,,tertiary,,0.012598443909415178,0.013978715054690838,0.0,LOW,LOW
1092088707,way,,tertiary,,0.014453504966305835,0.026208478957414627,0.0,LOW,LOW
1092342172,way,,unclassified,,0.009949608730884003,0.023476336151361465,0.0,LOW,LOW
1092506391,way,,unclassified,,0.016559437482750843,0.028130602091550827,0.0,LOW,LOW
1092510387,way,,unclassified,,0.008916943200996943,0.014270197600126266,0.0,LOW,LOW
1092780808,way,,unclassified,,0.2291075246674674,0.40749576687812805,0.0,ELEVATED,MODERATE
1092780809,way,,tertiary,,0.24955005943775177,0.41506609320640564,0.0,ELEVATED,MODERATE
1092780810,way,,tertiary,,0.21745186192648752,0.5332387685775757,0.14285714285714285,HIGH,HIGH
1092780811,way,,trunk,,0.28399103241307394,0.3616067171096802,0.0,ELEVATED,MODERATE
1092780812,way,,secondary,,0.28181324899196625,0.535237729549408,0.14285714285714285,HIGH,HIGH
1093105655,way,,unclassified,,0.02528906999421971,0.10370678454637527,0.0,LOW,LOW
1093105741,way,,unclassified,,0.0545386421560709,0.2093922644853592,0.0,MODERATE,LOW
1093105786,way,,unclassified,,0.027630165019737824,0.04178822040557861,0.0,LOW,LOW
1093146434,way,,unclassified,,0.006935440594263907,0.036031872034072876,0.0,LOW,LOW
1093174968,way,,unclassified,,0.011883475817739964,0.039497021585702896,0.0,LOW,LOW
1093175040,way,,unclassified,,0.04751019529898518,0.21041317284107208,0.0,MODERATE,LOW
1093178932,way,,unclassified,,0.004973984597849527,0.02586919069290161,0.0,LOW,LOW
1093255468,way,,unclassified,,0.011163513575281416,0.024596868082880974,0.0,LOW,LOW
1093255469,way,,unclassified,,0.011882944032549858,0.020226869732141495,0.0,LOW,LOW
1093506154,way,,tertiary,,0.00839078043853598,0.022935066372156143,0.0,LOW,LOW
1093506155,way,,tertiary,,0.022935066372156143,0.022935066372156143,0.0,LOW,LOW
1093536714,way,,unclassified,,0.034581522324255536,0.09772782772779465,0.0,LOW,LOW
1093536715,way,,unclassified,,0.022867318874757205,0.04156408831477165,0.0,LOW,LOW
1093536717,way,,unclassified,,0.017797179270668755,0.03576964884996414,0.0,LOW,LOW
1093536728,way,,unclassified,,0.021688556830797876,0.03292742371559143,0.0,LOW,LOW
1093545702,way,,unclassified,,0.033799560208405764,0.0512479804456234,0.0,LOW,LOW
1093545703,way,,unclassified,,0.024833008513918946,0.040981169790029526,0.0,LOW,LOW
1093795826,way,,unclassified,,0.12802444398403168,0.25003665685653687,0.0,MODERATE,LOW
1093795836,way,,unclassified,,0.19626419339329004,0.2569999694824219,0.0,MODERATE,LOW
1093795849,way,,unclassified,,0.12738698454839842,0.24343983829021454,0.0,MODERATE,LOW
1093818591,way,,unclassified,,0.1689463992203985,0.22458013892173767,0.0,MODERATE,LOW
1093818592,way,,unclassified,,0.1297418857658548,0.2291204333305359,0.0,MODERATE,LOW
1093822775,way,,unclassified,,0.03575279164527144,0.05142686888575554,0.0,LOW,LOW
1093941996,way,,unclassified,,0.02431498627577509,0.033901870250701904,0.0,LOW,LOW
1094120152,way,,unclassified,,0.049439781212380955,0.09232572466135025,0.0,LOW,LOW
1094213104,way,,unclassified,,0.013932481873780489,0.029424646869301796,0.0,LOW,LOW
1094320478,way,,unclassified,,0.009225083814401711,0.027624089270830154,0.0,LOW,LOW
1094320710,way,,unclassified,,0.0004259778984955379,0.002367559587582946,0.0,LOW,LOW
1094320914,way,,unclassified,,0.0001689285771655185,0.0011825000401586294,0.0,LOW,LOW
1094320995,way,,unclassified,,0.000652678610224809,0.0011825000401586294,0.0,LOW,LOW
1094327792,way,,unclassified,,0.016514531103894114,0.029273536056280136,0.0,LOW,LOW
1094327793,way,,unclassified,,0.01153193399243589,0.017385758459568024,0.0,LOW,LOW
1094552766,way,,unclassified,,0.017787823719637736,0.019113093614578247,0.0,LOW,LOW
1094552767,way,,unclassified,,0.01564555083002363,0.015694020316004753,0.0,LOW,LOW
1094632990,way,,unclassified,,0.3901847302913666,0.45091018080711365,0.0,ELEVATED,MODERATE
1094632991,way,,unclassified,,0.3894023128918239,0.4857456386089325,0.0,ELEVATED,MODERATE
1094632992,way,,unclassified,,0.34017700435859816,0.6685003042221069,0.14285714285714285,VERY HIGH,HIGH
1095289673,way,,unclassified,,0.01577853414762233,0.029123084619641304,0.0,LOW,LOW
1095289674,way,,unclassified,,0.017525108181871474,0.04622090235352516,0.0,LOW,LOW
1095289675,way,,unclassified,,0.010833340364375285,0.02642516791820526,0.0,LOW,LOW
1095289676,way,,unclassified,,0.02411913193230118,0.03278123959898949,0.0,LOW,LOW
1095289677,way,,unclassified,,0.023831879187907492,0.035380784422159195,0.0,LOW,LOW
1095289679,way,,unclassified,,0.010199197567999363,0.029037924483418465,0.0,LOW,LOW
1095289681,way,,unclassified,,0.02537497505545616,0.031284354627132416,0.0,LOW,LOW
1095289682,way,,unclassified,,0.0160992050576689,0.033887434750795364,0.0,LOW,LOW
1095373811,way,,unclassified,,0.01993088501538815,0.038539331406354904,0.0,LOW,LOW
1095396021,way,,unclassified,,0.003173992287234536,0.005387797486037016,0.0,LOW,LOW
1095397861,way,,unclassified,,0.007838248458158757,0.02476944401860237,0.0,LOW,LOW
1095397862,way,,unclassified,,0.008003897033631802,0.02476944401860237,0.0,LOW,LOW
1095511152,way,,unclassified,,0.017774931005468324,0.05253075808286667,0.0,LOW,LOW
1095593013,way,,unclassified,,0.04984479517276798,0.19676584005355835,0.0,LOW,LOW
1095593014,way,,unclassified,,0.2021053603717259,0.21383623778820038,0.0,MODERATE,LOW
1095593015,way,,unclassified,,0.05530735584242003,0.20548562705516815,0.0,MODERATE,LOW
1095595143,way,,unclassified,,0.08086460662473526,0.1785389482975006,0.0,LOW,LOW
1095595175,way,,unclassified,,0.20154382501329696,0.22912029922008514,0.0,MODERATE,LOW
1096309841,way,,trunk,,0.029626096964680722,0.0484774224460125,0.0,LOW,LOW
1096309842,way,,trunk,,0.032739190634207,0.05923186615109444,0.0,LOW,LOW
1096310898,way,,trunk,,0.02129025973512658,0.04943409189581871,0.0,LOW,LOW
1096310899,way,,trunk,,0.0015842857704098736,0.008220000192523003,0.0,LOW,LOW
1096343279,way,,unclassified,,0.0073646255768835545,0.024497784674167633,0.0,LOW,LOW
1096897716,way,,unclassified,,0.43633137004716055,0.4595310091972351,0.0,ELEVATED,MODERATE
1096903412,way,,unclassified,,0.30127131193876266,0.49717918038368225,0.0,ELEVATED,MODERATE
1096931445,way,,unclassified,,0.06469421780535153,0.2615823745727539,0.0,MODERATE,LOW
1096931446,way,,unclassified,,0.0764721930027008,0.15809266269207,0.0,LOW,LOW
1096931447,way,,unclassified,,0.11647057806008629,0.3765627443790436,0.0,ELEVATED,MODERATE
1096931451,way,,primary,,0.13920229400641151,0.4039851129055023,0.0,ELEVATED,MODERATE
1096931452,way,,primary,,0.053009780389922004,0.13960951566696167,0.0,LOW,LOW
1096931453,way,,primary,,0.11030123329588346,0.4184987246990204,0.0,ELEVATED,MODERATE
1096931454,way,,primary,,0.10579999323402133,0.14683111011981964,0.0,LOW,LOW
1097019057,way,,unclassified,,0.023150980539087738,0.06653346121311188,0.0,LOW,LOW
1097090899,way,,unclassified,,0.11755455950541156,0.2689642012119293,0.0,MODERATE,LOW
1097090985,way,,unclassified,,0.05102262273430824,0.06000089272856712,0.0,LOW,LOW
1097340042,way,,unclassified,,0.026246642161692892,0.04276512190699577,0.0,LOW,LOW
1097427149,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1097427150,way,,unclassified,,0.007178772856215281,0.04818890988826752,0.0,LOW,LOW
1097427151,way,,unclassified,,0.01088774821255356,0.04891391098499298,0.0,LOW,LOW
1097427236,way,,unclassified,,0.026009996554681232,0.03687819465994835,0.0,LOW,LOW
1097427237,way,,unclassified,,0.025340693071484566,0.025340693071484566,0.0,LOW,LOW
1097540279,way,,unclassified,,0.04352669989956277,0.058494385331869125,0.0,LOW,LOW
1097540280,way,,unclassified,,0.06589288637042046,0.09743786603212357,0.0,LOW,LOW
1097540281,way,,unclassified,,0.04703655519655773,0.08734405040740967,0.0,LOW,LOW
1098071277,way,,secondary,,0.024404213364635195,0.07282707840204239,0.0,LOW,LOW
1098071278,way,,secondary,,0.01507111465824502,0.031077027320861816,0.0,LOW,LOW
1098105560,way,,unclassified,,0.016462100703003153,0.03739094361662865,0.0,LOW,LOW
1098105561,way,,unclassified,,0.009428746815371727,0.02254260517656803,0.0,LOW,LOW
1098867544,way,,unclassified,,0.00904632143543235,0.02985936962068081,0.0,LOW,LOW
1099333868,way,,unclassified,,0.05375529546290636,0.22902703285217285,0.0,MODERATE,LOW
1099454627,way,,unclassified,,0.016877169737459292,0.045621857047080994,0.0,LOW,LOW
1099857958,way,,unclassified,,0.019944873372358934,0.03820779547095299,0.0,LOW,LOW
1099954327,way,,unclassified,,0.0021739788436596946,0.0035149999894201756,0.0,LOW,LOW
1099954328,way,,unclassified,,0.015162706449960492,0.03293907642364502,0.0,LOW,LOW
1099954333,way,,unclassified,,0.008789988800085016,0.0307205468416214,0.0,LOW,LOW
1099954334,way,,unclassified,,0.03101489187351295,0.04353620111942291,0.0,LOW,LOW
1099954335,way,,unclassified,,0.02606838382780552,0.02606838382780552,0.0,LOW,LOW
1100718261,way,,unclassified,,0.028206826387239353,0.05273464322090149,0.0,LOW,LOW
1100790089,way,,unclassified,,0.013592437541644489,0.02959439530968666,0.0,LOW,LOW
1100953011,way,,trunk,,0.015706883277744055,0.05463631451129913,0.0,LOW,LOW
1100958475,way,,unclassified,,0.010145663084196193,0.013258928433060646,0.0,LOW,LOW
1101047283,way,,unclassified,,0.023336021795070598,0.05461131036281586,0.0,LOW,LOW
1101700465,way,Mahapurush Srimanta Sankardeva Path,primary,,,,0.0,NO DATA,NO DATA
1102314205,way,,unclassified,,0.030689618483717953,0.08907809853553772,0.0,LOW,LOW
1102314214,way,,unclassified,,0.009327831861030842,0.0328572615981102,0.0,LOW,LOW
1102315740,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1102320347,way,,unclassified,,0.028486624459869096,0.061496131122112274,0.0,LOW,LOW
1102529143,way,,tertiary,,0.012819592275523714,0.03835928812623024,0.0,LOW,LOW
1102529144,way,,tertiary,,0.005250025839943971,0.033040180802345276,0.0,LOW,LOW
1103867421,way,,tertiary,,0.00846787661846195,0.02032093144953251,0.0,LOW,LOW
1103937489,way,,unclassified,,0.013441464772248375,0.02794242464005947,0.0,LOW,LOW
1104155380,way,,unclassified,,0.004166661595393505,0.0118910176679492,0.0,LOW,LOW
1104155381,way,,unclassified,,0.008946717317615236,0.01529816072434187,0.0,LOW,LOW
1104155382,way,,unclassified,,0.00586385269083881,0.03070887364447117,0.0,LOW,LOW
1104155383,way,,unclassified,,0.01764104169394289,0.03339637070894241,0.0,LOW,LOW
1104155384,way,,unclassified,,0.004787909806639489,0.02079538255929947,0.0,LOW,LOW
1104156010,way,,unclassified,,0.02836018760821649,0.037211012095212936,0.0,LOW,LOW
1104156537,way,,unclassified,,0.012142831975195025,0.039956893771886826,0.0,LOW,LOW
1104682668,way,,unclassified,,0.021373762915443097,0.029417207464575768,0.0,LOW,LOW
1104682669,way,,unclassified,,0.018102371167125448,0.03230530396103859,0.0,LOW,LOW
1104682670,way,,unclassified,,0.031923161021300724,0.03230530396103859,0.0,LOW,LOW
1104682671,way,,unclassified,,0.009841197935332145,0.035305701196193695,0.0,LOW,LOW
1104682672,way,,unclassified,,0.0048399403458461165,0.021666811779141426,0.0,LOW,LOW
1104690931,way,,unclassified,,0.015820697083004882,0.04109061881899834,0.0,LOW,LOW
1104693185,way,,unclassified,,0.014347692552421774,0.05781461298465729,0.0,LOW,LOW
1104693386,way,,unclassified,,0.011475658975541592,0.0154828866943717,0.0,LOW,LOW
1104694553,way,,unclassified,,0.0066576117699566695,0.026835858821868896,0.0,LOW,LOW
1104714752,way,,unclassified,,0.13805378481213534,0.38468289375305176,0.0,ELEVATED,MODERATE
1104828053,way,,unclassified,,9.9999996434365e-05,0.000699999975040555,0.0,LOW,LOW
1104828054,way,,unclassified,,0.00038500000456614155,0.0026950000319629908,0.0,LOW,LOW
1104828055,way,,unclassified,,0.003777503484993109,0.02257131226360798,0.0,LOW,LOW
1104828056,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1104828057,way,,unclassified,,0.007239473567876432,0.04388631507754326,0.0,LOW,LOW
1104828058,way,,unclassified,,0.0008799999819270202,0.0015399999683722854,0.0,LOW,LOW
1104828059,way,,unclassified,,0.0009511904957305108,0.0016333333915099502,0.0,LOW,LOW
1104828060,way,,unclassified,,0.0001499999946515475,0.0010499999625608325,0.0,LOW,LOW
1104828061,way,,unclassified,,0.005477694412028151,0.0202453825622797,0.0,LOW,LOW
1104828062,way,,unclassified,,0.0010499999625608325,0.0010499999625608325,0.0,LOW,LOW
1104828063,way,,unclassified,,0.0010499999625608325,0.0010499999625608325,0.0,LOW,LOW
1104828066,way,,unclassified,,0.0006030303151679359,0.0011666667414829135,0.0,LOW,LOW
1105036175,way,,unclassified,,0.026419926251816963,0.08129986375570297,0.0,LOW,LOW
1105189630,way,,unclassified,,0.008056522496709866,0.025564679875969887,0.0,LOW,LOW
1105224532,way,Mahapurush Srimanta Sankardeva Path,primary,,,,0.0,NO DATA,NO DATA
1105240074,way,,tertiary,,0.00725789090418922,0.011064702644944191,0.0,LOW,LOW
1105240075,way,,tertiary,,0.0071943277892257485,0.010159344412386417,0.0,LOW,LOW
1105328332,way,,tertiary,,0.009028148870649082,0.015751011669635773,0.0,LOW,LOW
1105328333,way,,tertiary,,0.002418596738217665,0.016540177166461945,0.0,LOW,LOW
1105640857,way,,unclassified,,0.01845435577810609,0.036123570054769516,0.0,LOW,LOW
1105650599,way,,unclassified,,0.009616806396349733,0.026521340012550354,0.0,LOW,LOW
1105650600,way,,unclassified,,0.03601197100111416,0.04871179535984993,0.0,LOW,LOW
1105650601,way,,unclassified,,0.019135544608746256,0.02401035837829113,0.0,LOW,LOW
1105650602,way,,unclassified,,0.008044354002257543,0.02401035837829113,0.0,LOW,LOW
1105650603,way,,unclassified,,0.004276394781689825,0.01577785797417164,0.0,LOW,LOW
1105650604,way,,unclassified,,0.02222918433004192,0.05211447551846504,0.0,LOW,LOW
1105650605,way,,unclassified,,0.02208251121919602,0.05734512582421303,0.0,LOW,LOW
1105650606,way,,unclassified,,0.019599169492721558,0.06457554548978806,0.0,LOW,LOW
1105650607,way,,unclassified,,0.00445847722585313,0.01741642877459526,0.0,LOW,LOW
1105650613,way,,unclassified,,0.010197415016591549,0.031617648899555206,0.0,LOW,LOW
1105650614,way,,unclassified,,0.02479959199471133,0.025782674551010132,0.0,LOW,LOW
1105650615,way,,unclassified,,0.02417758639369692,0.0337950699031353,0.0,LOW,LOW
1105769461,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1105769462,way,,unclassified,,0.028688198454411968,0.10408827662467957,0.0,LOW,LOW
1105827757,way,,unclassified,,0.008509501033196492,0.028200814500451088,0.0,LOW,LOW
1105827758,way,,unclassified,,0.028029082542551414,0.04547521844506264,0.0,LOW,LOW
1105827759,way,,unclassified,,0.02334962146622794,0.023719264194369316,0.0,LOW,LOW
1105827760,way,,unclassified,,0.004352241887577942,0.022856764495372772,0.0,LOW,LOW
1105827761,way,,unclassified,,0.04555602078991277,0.11791481822729111,0.0,LOW,LOW
1105827762,way,,unclassified,,0.028172008161033903,0.03846291825175285,0.0,LOW,LOW
1105827763,way,,unclassified,,0.03218141171549048,0.03416047617793083,0.0,LOW,LOW
1105831821,way,,unclassified,,0.004375059689794268,0.023282917216420174,0.0,LOW,LOW
1105831822,way,,unclassified,,0.009621309781713145,0.029378095641732216,0.0,LOW,LOW
1105831823,way,,unclassified,,0.0027383380968655857,0.008514286018908024,0.0,LOW,LOW
1105831824,way,,unclassified,,0.03242920179452215,0.050753992050886154,0.0,LOW,LOW
1105831825,way,,unclassified,,0.022804949831749712,0.02997131086885929,0.0,LOW,LOW
1105831826,way,,unclassified,,0.011740026421778436,0.03197083622217178,0.0,LOW,LOW
1105935766,way,,unclassified,,0.019833045146827186,0.056072622537612915,0.0,LOW,LOW
1106005945,way,,unclassified,,0.02594460653407233,0.03203772008419037,0.0,LOW,LOW
1106005947,way,,unclassified,,0.014914974254289908,0.03176688402891159,0.0,LOW,LOW
1106005949,way,,unclassified,,0.018161549365946224,0.03769069164991379,0.0,LOW,LOW
1106005950,way,,unclassified,,0.017882607278547118,0.04642760008573532,0.0,LOW,LOW
1106005951,way,,unclassified,,0.021939441162560667,0.029149025678634644,0.0,LOW,LOW
1106005952,way,,unclassified,,0.022879553958773613,0.03292104974389076,0.0,LOW,LOW
1106005957,way,,unclassified,,0.022894712963274548,0.03303831070661545,0.0,LOW,LOW
1106005958,way,,unclassified,,0.020544566347130706,0.05315021798014641,0.0,LOW,LOW
1106005959,way,,unclassified,,0.01810828781786508,0.034353192895650864,0.0,LOW,LOW
1106005960,way,,unclassified,,0.01813511987815478,0.026572836562991142,0.0,LOW,LOW
1106005961,way,,unclassified,,0.010129300777667336,0.0332496240735054,0.0,LOW,LOW
1106005962,way,,unclassified,,0.019561062966074263,0.05484605208039284,0.0,LOW,LOW
1106005963,way,,unclassified,,0.009670099492983095,0.036822836846113205,0.0,LOW,LOW
1106005968,way,,unclassified,,0.016564905061386526,0.030665693804621696,0.0,LOW,LOW
1106005969,way,,unclassified,,0.029632669474397386,0.03552819415926933,0.0,LOW,LOW
1106005970,way,,unclassified,,0.014273168785231454,0.029536526650190353,0.0,LOW,LOW
1106005971,way,,unclassified,,0.018570687488785813,0.029536526650190353,0.0,LOW,LOW
1106005972,way,,unclassified,,0.01669990030183856,0.03172343224287033,0.0,LOW,LOW
1106005973,way,,unclassified,,0.01574635164745684,0.03641093149781227,0.0,LOW,LOW
1106008217,way,,unclassified,,0.020272751471826007,0.02347700297832489,0.0,LOW,LOW
1106015664,way,,unclassified,,0.041387577674218586,0.06645309925079346,0.0,LOW,LOW
1106015665,way,,unclassified,,0.038708160631358624,0.05408242717385292,0.0,LOW,LOW
1106015667,way,,unclassified,,0.016014054850009934,0.043731868267059326,0.0,LOW,LOW
1106015668,way,,unclassified,,0.008419524562279028,0.017506668344140053,0.0,LOW,LOW
1106022579,way,,unclassified,,0.017533072902421867,0.05183742195367813,0.0,LOW,LOW
1106024063,way,,unclassified,,0.022988268440323218,0.03005964681506157,0.0,LOW,LOW
1106230091,way,,tertiary,,0.010577806101147351,0.03463839367032051,0.0,LOW,LOW
1106230092,way,,tertiary,,0.008391475304961205,0.027425594627857208,0.0,LOW,LOW
1106281656,way,,unclassified,,0.00640240975189954,0.014740201644599438,0.0,LOW,LOW
1106331420,way,,unclassified,,0.004806046041526965,0.00596815487369895,0.0,LOW,LOW
1106331421,way,,unclassified,,0.024420009127685,0.04535428434610367,0.0,LOW,LOW
1106331422,way,,unclassified,,0.025475179377411093,0.03634607046842575,0.0,LOW,LOW
1106370778,way,,unclassified,,0.03210161283745298,0.07130628079175949,0.0,LOW,LOW
1106370784,way,,unclassified,,0.09759389500166955,0.18180367350578308,0.0,LOW,LOW
1106470065,way,,unclassified,,0.005499598270814333,0.020204510539770126,0.0,LOW,LOW
1106470079,way,,unclassified,,0.0037580704748896615,0.0166584774851799,0.0,LOW,LOW
1106571835,way,,unclassified,,0.004611857651200678,0.02042344957590103,0.0,LOW,LOW
1106571836,way,,unclassified,,0.009417912049684674,0.018565233796834946,0.0,LOW,LOW
1106578495,way,,unclassified,,0.005464234023487994,0.019168397411704063,0.0,LOW,LOW
1106579499,way,,unclassified,,0.0009239796366143439,0.002508333418518305,0.0,LOW,LOW
1106617703,way,,unclassified,,0.19155243464878627,0.21011202037334442,0.0,MODERATE,LOW
1106617711,way,,unclassified,,0.05154906293111188,0.07947011291980743,0.0,LOW,LOW
1106617712,way,,unclassified,,0.05839347453521831,0.12569084763526917,0.0,LOW,LOW
1106617713,way,,unclassified,,0.03259755644415106,0.07504922151565552,0.0,LOW,LOW
